Lifetime,Broken,Temperature,Voltage,Current,Humidity,Vibration - X,Vibration  Y,Vibration  Z,Machine Name,Machine ID,Failure Model,Responsible Failure Cause
40,1,39,239,2,26,0.08,1.182,9.125,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
57,1,37,237,1,24,0.669,0.129,9.137,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
77,1,37,237,1,27,0.088,1.147,9.137,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
63,1,33,243,1,21,0.22,1.243,8.729,CNC Turning -1,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
20,1,42,242,1,22,0.669,0.113,9.141,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
12,0,38,238,1,24,0.204,1.163,9.133,CNC Turning -1,20210045,Healthy State,NA
57,1,38,238,1,30,0.235,1.163,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
65,1,42,242,1,22,0.673,1.194,9.141,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
50,1,42,242,1.6,22,0.096,1.166,9.137,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
42,0,38,238,1.5,24,0.231,1.235,9.133,CNC Turning -1,20210046,Healthy State,NA
49,1,38,238,1.5,24,0.661,0.156,9.152,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
65,0,36,236,1.5,25,0.204,1.159,9.133,CNC Turning -1,20210046,Healthy State,NA
65,0,38,238,1.5,27,0.227,1.235,9.125,CNC Turning -2,20210045,Healthy State,NA
44,1,41,241,1.5,25,1,0.141,9.125,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
62,0,31,241,1.5,22,0.212,1.243,9.125,CNC Turning -2,20210046,Healthy State,NA
9,1,43,243,1.5,24,0.088,1.17,9.148,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
48,1,43,243,1.5,21,0.677,1.163,9.117,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
49,0,38,238,1.6,24,0.216,1.163,9.125,CNC Turning -2,20210045,Healthy State,NA
65,1,38,238,1.6,29,0.677,1.19,9.156,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
36,1,35,235,1.6,25,0.677,1.174,9.125,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
60,0,35,235,1.6,25,0.227,1.159,9.125,CNC Turning -1,20210045,Healthy State,NA
71,1,33,233,1.6,26,0.08,1.163,9.145,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
24,1,33,233,1.6,26,0.669,0.102,9.121,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
60,0,31,231,1.6,27,0.208,1.166,9.125,CNC Turning -2,20210045,Healthy State,NA
65,1,31,231,1.6,27,0.677,1.135,9.145,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
63,1,31,231,1.6,30,0.08,1.19,9.121,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
63,1,30,230,1.6,28,0.239,0.909,9.117,CNC Turning -2,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
62,1,30,230,1.6,28,0.088,1.104,9.137,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
65,1,31,231,1.6,27,0.08,1.166,9.125,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
28,0,31,231,1.6,30,0.235,1.498,9.117,CNC Turning -1,20210046,Healthy State,NA
25,1,32,232,1.6,27,0.673,1.12,9.141,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
74,0,32,232,1.6,27,0.22,1.282,9.125,CNC Turning -1,20210045,Healthy State,NA
20,1,31,231,1.6,27,0.088,1.178,9.129,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
63,1,30,230,1,28,0.096,1.131,9.133,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
57,1,30,230,1.6,28,0.657,0.156,9.117,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
46,0,30,230,1,31,0.212,1.166,9.125,CNC Turning -1,20210045,Healthy State,NA
60,1,30,230,1,28,0.208,1.12,8.729,CNC Turning -1,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
56,1,32,232,1,27,0.661,0.133,9.152,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
1,1,32,232,1,27,0.204,1.241,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
54,1,31,231,1,33,0.227,1.97,9.113,CNC Turning -1,20210046,Vibration Model,Y vibration is higher than Rated Y vibration
1,1,31,231,1,29,0.673,1.159,9.156,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
64,1,31,231,1,32,0.084,1.174,9.117,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
53,1,31,231,2,27,0.088,1.166,9.137,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
62,1,31,231,1,27,0.08,1.131,9.148,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
12,1,31,231,1,27,0.665,0.121,9.198,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
50,1,30,230,1.6,28,0.653,0.113,9.141,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
30,1,32,232,1.6,27,0.665,1.178,9.125,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
58,1,31,231,1.6,32,0.204,0.908,9.125,CNC Turning -1,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
72,1,30,230,1.6,28,0.677,1.139,9.117,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
26,1,31,231,1.6,27,0.665,1.186,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
63,0,31,231,1.6,27,0.22,1.159,9.117,CNC Turning -1,20210046,Healthy State,NA
80,1,31,231,1.6,27,0.092,1.12,9.148,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
64,1,31,231,1.6,27,0.665,1.182,9.129,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
46,0,31,231,1.6,27,0.231,1.166,9.117,CNC Turning -1,20210045,Healthy State,NA
80,1,32,232,1.6,27,0.084,1.17,9.16,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
58,1,32,232,1.6,27,0.08,1.131,9.125,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
25,0,31,231,1.6,27,0.227,1.578,9.125,CNC Turning -2,20210046,Healthy State,NA
80,1,29,229,1.6,28,0.08,1.147,9.145,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
27,1,30,230,1.6,34,0.08,1.19,9.125,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
63,0,30,230,1.6,29,0.22,1.151,9.125,CNC Turning -1,20210046,Healthy State,NA
8,1,31,231,1.6,27,0.08,1.116,9.148,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
24,1,31,231,1,27,0.665,0.102,9.113,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
80,0,31,231,1.6,27,0.208,1.498,9.121,CNC Turning -2,20210045,Healthy State,NA
48,1,31,231,1,27,0.08,1.151,9.145,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
52,1,31,231,1,27,0.239,1.802,9.125,CNC Turning -2,20210046,Vibration Model,Y vibration is higher than Rated Y vibration
65,0,30,230,1,34,0.204,1.494,9.133,CNC Turning -1,20210045,Healthy State,NA
74,1,30,230,1,28,0.092,1.139,9.129,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
24,1,30,230,1,31,0.669,0.109,9.148,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
75,1,30,230,1,28,1,0.109,9.125,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
63,0,30,230,1,28,0.208,1.127,9.125,CNC Turning -2,20210046,Healthy State,NA
16,1,31,231,1,33,0.673,0.105,9.141,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
13,1,30,230,1,32,0.092,1.198,9.129,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
22,0,30,230,2,28,0.223,1.504,9.125,CNC Turning -1,20210046,Healthy State,NA
76,1,29,229,1,32,0.657,0.141,9.156,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
58,1,30,230,1,28,0.092,1.139,9.125,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
60,1,30,230,1,34,0.212,1.12,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
63,0,30,230,1,28,0.231,1.133,9.145,CNC Turning -2,20210046,Healthy State,NA
77,0,30,230,1,30,0.208,1.494,9.125,CNC Turning -2,20210046,Healthy State,NA
76,1,29,229,1,28,0.092,1.104,9.145,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
62,0,29,229,1,28,0.227,1.578,9.133,CNC Turning -2,20210045,Healthy State,NA
62,1,29,229,1.6,28,0.084,1.194,9.145,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
65,1,30,230,1.5,28,0.088,1.127,9.145,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
77,1,29,229,1.5,28,0.22,1.235,8.709,CNC Turning -1,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
71,0,29,229,1.5,30,0.231,1.494,9.125,CNC Turning -1,20210046,Healthy State,NA
22,1,29,229,1.5,28,0.092,1.104,9.141,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
45,1,28,228,1.5,29,0.08,1.194,9.117,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
59,0,29,229,1.5,28,0.231,1.147,9.133,CNC Turning -1,20210045,Healthy State,NA
35,1,29,229,1.5,34,0.088,1.127,9.141,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
18,1,29,229,1.5,28,0.247,1.802,9.133,CNC Turning -1,20210046,Vibration Model,Y vibration is higher than Rated Y vibration
38,1,28,228,1.6,34,0.096,0.121,9.129,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
71,0,28,228,1.6,29,0.204,1.504,9.137,CNC Turning -2,20210046,Healthy State,NA
62,1,29,229,1.6,34,0.673,1.182,9.125,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
80,1,28,228,1.6,29,0.673,1.163,9.121,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
61,0,28,228,1.6,33,0.212,1.504,9.133,CNC Turning -1,20210045,Healthy State,NA
4,1,28,228,1.6,29,0.677,1.182,9.137,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
48,1,27,227,1.6,29,0.673,1.17,9.121,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
63,0,28,228,1.6,29,0.208,1.131,9.125,CNC Turning -2,20210045,Healthy State,NA
31,1,27,227,1.6,29,0.088,1.19,9.148,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
65,1,27,227,1.6,29,0.669,1.155,9.125,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
65,0,28,228,1.6,29,0.216,1.243,9.125,CNC Turning -1,20210045,Healthy State,NA
63,1,27,227,1.6,29,0.088,1.198,9.156,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
71,1,29,229,1.6,28,0.657,1.143,9.125,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
65,0,29,229,1.6,28,0.231,1.159,9.125,CNC Turning -2,20210045,Healthy State,NA
13,1,29,229,1.6,28,0.08,1.166,9.156,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
35,1,29,229,1.6,30,0.677,1.194,9.113,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
62,1,29,229,1,31,0.223,0.912,9.137,CNC Turning -2,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
65,1,29,229,1.6,28,0.084,1.135,9.145,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
75,1,29,229,1,34,0.638,0.102,9.105,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
73,1,29,229,1,28,0.223,1.498,8.713,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
54,1,29,229,1,34,0.084,1.139,9.141,CNC Turning -2,20210046,Vibration Model,X vibration is Lower than Rated X vibration
56,1,29,229,1,28,0.227,1.802,9.117,CNC Turning -2,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
61,0,29,229,1,31,0.204,1.586,9.137,CNC Turning -2,20210046,Healthy State,NA
12,1,27,227,1,29,0.088,1.147,9.121,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
26,1,28,228,1,29,0.08,1.182,9.121,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
60,0,28,228,1,29,0.204,1.29,9.133,CNC Turning -1,20210045,Healthy State,NA
17,1,28,228,1,29,1,1.139,9.129,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
65,1,27,227,2,35,0.669,0.125,9.145,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
18,1,27,227,1,32,0.096,1.186,9.141,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
35,1,26,226,1,41,0.204,0.908,9.129,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
60,1,27,227,1,31,0.657,0.145,9.156,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
49,0,27,227,1,32,0.208,1.159,9.125,CNC Turning -1,20210046,Healthy State,NA
75,1,27,227,1,29,0.212,0.908,9.121,CNC Turning -1,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
30,0,27,227,1,29,0.223,1.125,9.156,CNC Turning -1,20210046,Healthy State,NA
71,0,26,226,1,30,0.208,1.282,9.121,CNC Turning -1,20210046,Healthy State,NA
66,1,27,227,1.6,29,0.673,1.108,9.117,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
73,1,27,227,1.5,29,0.677,1.182,9.121,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
14,1,27,227,1.5,35,0.084,1.19,9.137,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
80,1,27,227,1.5,29,0.088,1.127,9.145,CNC Turning -1,20210045,Vibration Model,X vibration is Lower than Rated X vibration
79,1,27,227,1.5,35,0.08,1.135,9.121,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
79,0,27,227,1.5,29,0.235,1.498,9.125,CNC Turning -1,20210045,Healthy State,NA
7,1,27,227,1.5,35,0.092,1.108,9.141,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
80,1,27,227,1.5,29,0.084,1.194,9.121,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
44,0,27,227,1.5,35,0.227,1.166,9.125,CNC Turning -2,20210045,Healthy State,NA
46,1,27,227,1.6,29,0.092,1.123,9.145,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
75,0,27,227,1.6,29,0.251,1.578,9.133,CNC Turning -2,20210046,Healthy State,NA
71,1,27,227,1.6,29,0.677,0.113,9.145,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
5,1,27,227,1.6,29,0.088,1.143,9.137,CNC Turning -2,20210045,Vibration Model,X vibration is Lower than Rated X vibration
51,0,27,227,1.6,29,0.231,1.282,9.125,CNC Turning -2,20210045,Healthy State,NA
49,1,26,226,1.6,30,1,0.137,9.113,CNC Turning -1,20210046,Vibration Model,X vibration is higher than Rated X vibration
51,1,25,225,1.6,30,0.677,1.127,9.137,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
80,1,26,226,1.6,30,0.669,0.105,9.145,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
4,1,26,226,1.6,32,0.669,1.17,9.121,CNC Turning -1,20210045,Vibration Model,X vibration is higher than Rated X vibration
55,1,26,226,1.6,36,0.212,1.123,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
66,1,26,226,1.6,30,0.661,1.104,9.129,CNC Turning -2,20210045,Vibration Model,X vibration is higher than Rated X vibration
9,1,26,226,1.6,36,0.669,1.166,9.125,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
76,0,26,226,1.6,30,0.227,1.239,9.125,CNC Turning -2,20210046,Healthy State,NA
65,1,26,226,1.6,36,0.661,0.105,9.148,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
71,1,26,226,1.6,30,0.677,1.131,9.125,CNC Turning -2,20210046,Vibration Model,X vibration is higher than Rated X vibration
75,1,26,226,1.6,36,0.223,1.159,8.713,CNC Turning -1,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
21,1,26,226,1,30,0.08,1.178,9.148,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
45,1,26,226,1.6,30,0.08,1.186,9.121,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
74,0,26,226,1,30,0.212,1.355,9.125,CNC Turning -1,20210045,Healthy State,NA
78,1,26,226,1,30,0.088,1.151,9.16,CNC Turning -1,20210046,Vibration Model,X vibration is Lower than Rated X vibration
